timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
126,order,buy,2504.9469,0.66519791,scalp_pingpong,ETHUSDT,okx_spot,1.3330283540327832,0.0,-1.3330283540327832,-1.3330283540327832,9998.666971645967
127,order,sell,2505.980000001,0.27574323,scalp_pingpong,ETHUSDT,okx_spot,0.5528056156125406,0.0,-0.26793528442377157,-1.6009636384565549,9998.801381991841
128,order,sell,2503.38,0.38945467,scalp_pingpong,ETHUSDT,okx_spot,0.7799624254276801,0.0,-1.390198947850604,-2.991162586307159,9997.008837398025
130,order,buy,2503.3807890000003,0.66556741,scalp_pingpong,ETHUSDT,okx_spot,1.3329349343827894,0.0,-1.3329349343827894,-4.324097520689948,9995.67590246365
131,order,sell,2505.420000001,0.66556741,scalp_pingpong,ETHUSDT,okx_spot,1.3340207202902925,0.0,0.023211648427543086,-4.3008858722624055,9995.69911414813
143,order,buy,2511.433204,0.52747325,scalp_pingpong,ETHUSDT,okx_spot,1.0597710674174345,0.0,-1.0597710674174345,-5.36065693967984,9994.639343140845
144,order,buy,2512.0,0.04751344,scalp_pingpong,ETHUSDT,okx_spot,0.09548300902399999,0.0,-0.09548300902399999,-5.45613994870384,9994.842829865695
148,order,sell,2507.69,0.5749867,scalp_pingpong,ETHUSDT,okx_spot,1.1535107181784001,0.0,-3.332733580779485,-8.788873529483325,9991.211126470516
150,order,buy,2506.77,0.66403816,scalp_pingpong,ETHUSDT,okx_spot,1.3316727506745603,0.0,-1.3316727506745603,-10.120546280157885,9989.879453719843
151,order,sell,2509.19,0.66403816,scalp_pingpong,ETHUSDT,okx_spot,1.3329583285523203,0.0,0.2740140186477287,-9.846532261510157,9990.15346773849
156,order,buy,2508.73,0.66286032,scalp_pingpong,ETHUSDT,okx_spot,1.33035005647488,0.0,-1.33035005647488,-11.176882317985037,9988.823117682015
157,order,sell,2509.87,0.66286032,scalp_pingpong,ETHUSDT,okx_spot,1.33095458508672,0.0,-0.5752938202868052,-11.752176138271842,9988.247823861728
159,order,buy,2508.09,0.66326462,scalp_pingpong,ETHUSDT,okx_spot,1.33082188862064,0.0,-1.33082188862064,-13.082998026892483,9986.917001973106
161,order,sell,2507.9900000009998,0.236451,scalp_pingpong,ETHUSDT,okx_spot,0.47441339479218914,0.0,-0.4980584945558266,-13.581056521448309,9986.376262116979
